ApplNo,ProductNo,MarketingStatusID,TECode
211229,1,1,AP
211231,1,1,AB
211232,1,1,AB
211236,1,1,AB
211236,2,1,AB
211236,3,1,AB
211236,4,1,AB
211237,1,1,AP
211238,1,1,AB
211238,2,1,AB
211238,3,1,AB
211238,4,1,AB
211239,1,1,AB
211240,1,1,AT
211242,1,1,AP
211246,1,1,AB
211246,2,1,AB
211246,3,1,AB
211246,4,1,AB
211248,1,1,AB
211248,2,1,AB
211248,3,1,AB
211248,4,1,AB
211250,1,1,AB
211251,1,1,AB
211256,1,1,AB1
211259,1,1,AB
211263,1,1,AP
211263,2,1,AP
211264,1,1,AP
211269,1,1,AP
211269,2,1,AP
211269,3,1,AP
211271,1,1,AB
211272,1,1,AB
211276,1,1,AP
211277,1,1,AP
211278,1,1,AB
211281,2,1,TBD
211282,1,1,AB
211285,1,1,AB
211285,2,1,AB
211287,1,1,AB
211289,1,1,AB
211289,2,1,AB
211290,1,1,AB
211292,1,1,AB
211293,1,1,AB1
211293,2,1,AB1
211293,3,1,AB1
211293,4,1,AB1
211293,5,1,AB1
211295,1,1,AB
211297,1,1,AB
211298,1,1,BX
211298,2,1,BX
211298,3,1,BX
211298,4,1,BX
211301,1,1,AB
211303,1,1,AB
211306,1,1,AB
211309,1,1,AB
211310,1,1,AB
211310,2,1,AB
211310,3,1,AB
211313,1,1,AB1
211313,2,1,AB1
211313,3,1,AB1
211313,4,1,AB1
211314,1,1,AB
211314,2,1,AB
211314,3,1,AB
211316,1,1,AB
211316,2,1,AB
211317,1,1,AB
211320,1,1,AB
211320,2,1,AB
211323,1,1,AB
211323,2,1,AB
211323,3,1,AB
211324,1,1,AB
211325,1,1,AB
211325,2,1,AB
211325,3,1,AB
211328,1,1,AB
211330,1,1,AA
211333,1,1,AB
211334,1,1,AP
211335,1,1,AB1
211335,2,1,AB1
211335,3,1,AB1
211335,4,1,AB1
211337,1,1,AB
211340,1,1,AB
211343,1,1,AB
211345,1,1,AB
211346,1,1,AP
211347,1,1,AB1
211347,2,1,AB1
211347,3,1,AB1
211352,1,1,AB
211352,2,1,AB
211352,3,1,AB
211352,4,1,AB
211352,5,1,AB
211352,6,1,AB
211352,7,1,AB
211353,1,1,AB
211354,1,1,AB
211355,1,1,AB
211356,1,1,AP
211356,2,1,AP
211356,3,1,AP
211359,1,1,AP
211361,1,1,AB
211361,2,1,AB
211362,1,1,AA
211364,1,1,AB
211364,2,1,AB
211364,3,1,AB
211367,1,1,AB
211368,1,1,AB
211369,4,1,AB
211369,5,1,AB
211369,6,1,AB
211370,1,1,AP
211370,2,1,AP
211372,1,1,AB
211372,2,1,AB
211382,1,1,AP
211383,1,1,AB
211383,2,1,AB
211383,3,1,AB
211384,1,1,AB
211384,2,1,AB
211384,3,1,AB
211384,4,1,AB
211384,5,1,AB
211384,6,1,AB
211384,7,1,AB
211384,8,1,AB
211388,1,1,AB
211390,1,1,AB
211393,1,1,AB
211394,1,1,AB
211394,2,1,AB
211394,3,1,AB
211394,4,1,AB
211395,1,1,AB
211395,2,1,AB
211395,3,1,AB
211396,1,1,AB3
211396,2,1,AB3
211396,3,1,AB3
211396,4,1,AB3
211396,5,1,AB3
211397,1,1,AB
211397,2,1,AB
211398,1,1,AB
211398,2,1,AB
211401,1,1,AB1
211403,1,1,AP
211406,1,1,AA
211407,1,1,AB
211407,2,1,AB
211407,3,1,AB
211410,1,1,AB1
211412,1,1,AB
211412,2,1,AB
211412,3,1,AB
211412,4,1,AB
211417,1,1,AB1
211417,1,1,AB2
211417,1,1,AB3
211417,1,1,AB4
211417,2,1,AB1
211417,2,1,AB2
211417,2,1,AB3
211417,2,1,AB4
211417,3,1,AB1
211417,3,1,AB2
211417,3,1,AB3
211417,3,1,AB4
211417,4,1,AB1
211417,4,1,AB2
211417,4,1,AB3
211417,4,1,AB4
211417,5,1,AB1
211417,5,1,AB2
211417,5,1,AB3
211417,5,1,AB4
211417,6,1,AB1
211417,6,1,AB2
211417,6,1,AB3
211417,6,1,AB4
211417,7,1,AB1
211417,7,1,AB2
211417,7,1,AB3
211417,7,1,AB4
211417,8,1,AB1
211417,8,1,AB2
211417,8,1,AB3
211417,8,1,AB4
211417,9,1,AB1
211417,9,1,AB2
211417,9,1,AB3
211417,9,1,AB4
211417,10,1,AB1
211417,10,1,AB2
211417,10,1,AB3
211417,10,1,AB4
211417,11,1,AB1
211417,11,1,AB2
211417,11,1,AB3
211417,11,1,AB4
211417,12,1,AB1
211417,12,1,AB2
211417,12,1,AB3
211417,12,1,AB4
211420,1,1,AB
211421,1,1,AB
211422,1,1,AO
211423,1,1,AB
211423,2,1,AB
211427,1,1,AB
211427,2,1,AB
211432,1,1,AP
211433,1,1,AB1
211436,1,1,AB
211444,1,1,AB
211444,2,1,AB
211445,1,1,AP
211449,1,1,AB
211449,2,1,AB
211450,1,1,AB2
211451,1,1,AP
211452,1,1,AP
211452,2,1,AP
211452,3,1,AP
211452,4,1,AP
211454,1,1,AA
211454,2,1,AA
211454,3,1,AA
211455,1,1,AB
211463,1,1,AP
211469,1,1,BX
211475,1,1,AB
211476,1,1,AB
211477,1,1,AB
211481,1,1,AA
211483,1,1,AB
211484,1,1,AB
211487,1,1,AA
211487,2,1,AA
211487,3,1,AA
211487,4,1,AA
211494,1,1,AT
211496,1,1,AB
211499,1,1,AA
211500,1,1,AP
211501,1,1,AP
211504,1,1,AP
211510,1,1,AB
211510,2,1,AB
211510,3,1,AB
211518,1,1,AA
211518,3,1,AA
211519,1,1,AB
211521,1,1,AB
211524,1,1,AT
211525,1,1,AT
211526,1,1,AB
211534,1,1,AB
211538,1,1,AP
211539,1,1,AB
211542,1,1,AB
211542,2,1,AB
211542,3,1,AB
211542,4,1,AB
211546,1,1,AB2
211546,2,1,AB2
211546,3,1,AB2
211546,4,1,AB2
211547,1,1,AB1
211547,2,1,AB1
211547,3,1,AB1
211547,4,1,AB1
211547,5,1,AB1
211547,6,1,AB1
211549,1,1,AP
211550,1,1,AB
211552,1,1,AB
211552,2,1,AB
211553,1,1,AP
211554,1,1,AB
211555,1,1,BX
211555,2,1,BX
211555,3,1,BX
211556,1,1,BX
211556,2,1,BX
211558,1,1,AP
211567,1,1,AB
211568,1,1,AB1
211568,2,1,AB1
211568,3,1,AB1
211568,4,1,AB1
211572,1,1,AT
211574,1,1,AP
211574,2,1,AP
211574,3,1,AP
211574,4,1,AP
211575,1,1,AB
211575,2,1,AB
211575,3,1,AB
211575,4,1,AB
211575,5,1,AB
211578,1,1,AB
211578,2,1,AB
211581,1,1,AB
211581,2,1,AB
211582,1,1,AB
211582,2,1,AB
211584,1,1,AB
211584,2,1,AB
211586,1,1,AB
211586,2,1,AB
211586,3,1,AB
211586,4,1,AB
211586,5,1,AB
211589,1,1,AP
211590,1,1,AP
211591,1,1,AB
211592,1,1,AA
211593,1,1,AB
211593,2,1,AB
211593,3,1,AB
211596,1,1,AB
211596,2,1,AB
211596,3,1,AB
211596,4,1,AB
211601,1,1,AB
211603,1,1,AB
211603,2,1,AB
211603,3,1,AB
211603,4,1,AB
211603,5,1,AB
211604,1,1,AB
211604,2,1,AB
211604,3,1,AB
211607,1,1,AB
211608,1,1,AB
211608,2,1,AB
211610,1,1,AA
211610,2,1,AA
211610,3,1,AA
211618,1,1,AB
211619,1,1,AB
211619,2,1,AB
211619,3,1,AB
211619,4,1,AB
211619,5,1,AB
211622,1,1,AB
211622,2,1,AB
211623,1,1,AB
211623,2,1,AB
211623,3,1,AB
211625,1,1,AP
211626,1,1,AB
211626,2,1,AB
211627,1,1,AB
211627,2,1,AB
211629,1,1,AB
211632,1,1,AB
211638,1,1,AB
211639,1,1,AA
211639,2,1,AA
211640,1,1,AB
211640,2,1,AB
211640,3,1,AB
211641,1,1,AB
211641,2,1,AB
211641,3,1,AB
211642,1,1,AB
211642,2,1,AB
211642,3,1,AB
211642,4,1,AB
211644,1,1,AB1
211645,1,1,AB
211647,1,1,AA
211647,2,1,AA
211648,1,1,AA
211648,2,1,AA
211652,1,1,AB
211652,2,1,AB
211652,3,1,AB
211653,1,1,AB
211653,2,1,AB
211654,1,1,AB
211655,1,1,AB
211655,2,1,AB
211655,3,1,AB
211657,1,1,AB
211657,2,1,AB
211659,1,1,AB
211659,2,1,AB
211659,3,1,AB
211659,4,1,AB
211660,1,1,AB
211660,2,1,AB
211660,3,1,AB
211661,1,1,AP
211663,1,1,AB
211663,2,1,AB
211663,3,1,AB
211663,4,1,AB
211665,1,1,AA
211665,2,1,AA
211667,1,1,AA
211668,1,1,AP
211668,2,1,AP
211669,1,1,AP
211670,1,1,AP
211671,1,1,AP
211674,1,1,AB
211674,2,1,AB
211674,3,1,AB
211676,1,1,AA
211676,2,1,AA
211682,1,1,AB
211685,1,1,AB
211685,2,1,AB
211685,3,1,AB
211685,4,1,AB
211685,5,1,AB
211685,6,1,AB
211685,7,1,AB
211685,8,1,AB
211688,1,1,AB
211688,2,1,AB
211689,1,1,AO
211694,1,1,AA
211696,1,1,AB
211696,2,1,AB
211697,1,1,AT
211698,1,1,AP
211699,1,1,AB
211699,2,1,AB
211701,1,1,AB
211701,2,1,AB
211703,1,1,AP
211705,1,1,AP
211706,1,1,AB
211707,1,1,AB
211707,2,1,AB
211708,1,1,AA
211708,2,1,AA
211708,3,1,AA
211708,4,1,AA
211711,1,1,AB
211711,2,1,AB
211712,1,1,AB
211712,2,1,AB
211713,1,1,AP
211713,2,1,AP
211715,1,1,AB1
211715,2,1,AB1
211715,3,1,AB1
211715,4,1,AB1
211715,5,1,AB1
211715,6,1,AB1
211716,1,1,AB
211716,2,1,AB
211716,3,1,AB
211717,1,1,AB
211719,1,1,AB
211721,1,1,AB
211724,1,1,AB
211724,2,1,AB
211726,1,1,AB
211726,2,1,AB
211726,3,1,AB
211729,1,1,AA
211729,2,1,AA
211729,3,1,AA
211734,1,1,AB
211734,2,1,AB
211734,3,1,AB
211735,1,1,AB
211740,1,1,AP
211741,1,1,AB
211741,2,1,AB
211741,3,1,AB
211744,1,1,AB
211744,2,1,AB
211745,1,1,AB
211745,2,1,AB
211747,1,1,AB
211747,2,1,AB
211747,3,1,AB
211748,1,1,AA
211749,1,1,AA
211750,1,1,AB
211751,1,1,AB
211751,2,1,AB
211752,1,1,AB
211755,1,1,AP
211757,1,1,AP
211757,2,1,AP
211757,3,1,AP
211758,1,1,AB
211761,1,1,AB
211761,2,1,AB
211761,3,1,AB
211763,1,1,AB
211763,2,1,AB
211763,3,1,AB
211764,1,1,AB
211767,1,1,AB
211767,2,1,AB
211767,3,1,AB
211769,1,1,AB
211774,1,1,AB
211774,2,1,AB
211774,3,1,AB
211775,1,1,AB
211775,2,1,AB
211776,1,1,AB
211779,1,1,AB
211779,2,1,AB
211779,3,1,AB
211780,1,1,AB
211783,1,1,AB
211783,2,1,AB
211783,3,1,AB
211785,1,1,AB
211785,2,1,AB
211786,1,1,AB
211788,1,1,AB
211788,2,1,AB
211788,3,1,AB
211789,1,1,AA
211790,1,1,AA
211791,1,1,AB
211792,1,1,AB
211793,1,1,AB
211794,1,1,BX
211796,1,1,AB1
211796,2,1,AB1
211796,3,1,AB1
211796,4,1,AB1
211796,5,1,AB1
211797,1,1,AB2
211797,2,1,AB2
211798,1,1,AB
211798,2,1,AB
211799,1,1,AB
211799,2,1,AB
211800,1,1,AB
211807,1,1,AB
211807,2,1,AB
211809,1,1,AB
211813,1,1,AB
211815,1,1,AT
211816,1,1,AP
211817,1,1,AO
211817,2,1,AO
211817,3,1,AO
211818,1,1,AB
211818,2,1,AB
211818,3,1,AB
211820,1,1,AB
211820,2,1,AB
211821,1,1,AB
211821,2,1,AB
211821,3,1,AB
211822,1,1,AB
211822,2,1,AB
211822,3,1,AB
211823,1,1,AB
211823,2,1,AB
211823,3,1,AB
211824,1,1,AB
211824,2,1,AB
211824,3,1,AB
211825,1,1,AB
211826,1,1,AB
211827,1,1,AB
211829,1,1,AB
211829,2,1,AB
211831,1,1,AP
211832,1,1,AB
211832,2,1,AB
211834,1,1,AB
211834,2,1,AB
211834,3,1,AB
211835,1,1,AB
211835,2,1,AB
211835,3,1,AB
211836,1,1,AB1
211837,1,1,AB
211837,2,1,AB
211838,1,1,AT
211839,1,1,AB1
211839,2,1,AB1
211839,3,1,AB1
211839,4,1,AB1
211840,1,1,AB
211840,2,1,AB
211840,3,1,AB
211840,4,1,AB
211840,5,1,AB
211840,6,1,AB
211840,7,1,AB
211843,1,1,AB
211843,2,1,AB
211844,1,1,AP
211844,2,1,AP
211846,1,1,AB
211846,2,1,AB
211846,3,1,AB
211846,4,1,AB
211846,5,1,AB
211846,6,1,AB
211847,1,1,AT
211848,1,1,AB
211849,1,1,AB
211849,2,1,AA
211849,3,1,AB
211852,1,1,AB
211852,2,1,AB
211852,3,1,AB
211856,1,1,AB
211856,2,1,AB
211857,1,1,AP
211858,1,1,AB
211859,1,1,AB
211859,2,1,AB
211859,3,1,AB
211860,1,1,AP
211861,1,1,AA
211861,2,1,AA
211862,1,1,AB
211862,2,1,AB
211863,1,1,AB
211863,2,1,AB
211864,1,1,AP
211865,1,1,AB
211865,2,1,AB
211867,1,1,AB
211869,1,1,AP
211871,1,1,AB
211872,1,1,AB1
211875,1,1,AB
211878,1,1,AB
211878,2,1,AB
211878,3,1,AB
211880,1,1,AP
211881,1,1,AA
211884,1,1,AB
211885,1,1,AB
211886,1,1,AB
211886,2,1,AB
211886,3,1,AB
211886,4,1,AB
211887,1,1,AB
211887,2,1,AB
211887,3,1,AB
211888,1,1,AN
211888,2,1,AN
211889,1,1,AB
211889,2,1,AB
211889,3,1,AB
211890,1,1,AB
211891,1,1,AB1
211891,3,1,AB1
211892,1,1,AB
211892,2,1,AB
211892,3,1,AB
211894,1,1,AB
211897,1,1,AB
211897,2,1,AB
211897,3,1,AB
211898,1,1,AP
211899,1,1,AP
211899,2,1,AP
211901,1,1,AP
211907,1,1,AP
211907,2,1,AP
211907,3,1,AP
211908,1,1,AP
211910,1,1,AB
211914,1,1,AB
211915,1,1,AB
211917,1,1,AB
211917,2,1,AB
211918,1,1,AB
211918,2,1,AB
211918,3,1,AB
211918,4,1,AB
211919,1,1,AB
211920,1,1,AP1
211920,2,1,AP1
211920,3,1,AP1
211922,1,1,AN
211922,2,1,AN
211922,3,1,AN
211925,1,1,AB
211925,2,1,AB
211928,1,1,AB
211930,1,1,AB
211930,2,1,AB
211933,1,1,AB
211933,2,1,AB
211933,3,1,AB
211933,4,1,AB
211935,1,1,AB
211935,2,1,AB
211935,3,1,AB
211937,1,1,AP
211938,1,1,AP
211941,1,1,AP
211943,1,1,AB
211944,1,1,AB
211951,1,1,AB
211953,1,1,AB
211953,2,1,AB
211953,3,1,AB
211954,1,1,AP
211960,1,1,AB
211960,2,1,AB
211960,3,1,AB
211961,1,1,AP
211963,1,1,AB
211965,1,1,AP
211966,1,1,AP
211966,2,1,AP
211966,3,1,AP
211968,1,1,AP
211968,2,1,AP
211969,1,1,AB
211972,1,1,BX
211973,1,1,AB
211973,2,1,AB
211973,3,1,AB
211975,1,1,AB
211975,2,1,AB
211975,3,1,AB
211977,1,1,AB
211977,2,1,AB
211979,1,1,AB
211980,1,1,AP
211992,1,1,AA
211992,2,1,AA
211998,1,1,AP
212002,1,1,AB
212007,1,1,AP
212015,1,1,AB
212015,2,1,AB
212016,1,1,AB2
212019,1,1,AB
212019,2,1,AB
212019,3,1,AB
212020,1,1,AP
212022,1,1,AP
212024,1,1,AB
212025,1,1,AP
212026,1,1,AB
212026,2,1,AB
212026,3,1,AB
212026,4,1,AB
212034,1,1,AP
212037,1,1,AB1
212037,2,1,AB1
212037,3,1,AB1
212037,4,1,AB1
212037,5,1,AB1
212037,6,1,AB1
212040,1,1,AP
212041,1,1,AB
212041,2,1,AB
212041,3,1,AB
212044,1,1,AB
212045,1,1,AB
212046,1,1,AP
212047,1,1,AB
212047,2,1,AB
212050,1,1,AB
212051,1,1,AB
212051,2,1,AB
212051,3,1,AB
212053,1,1,AB
212053,2,1,AB
212059,1,1,AB
212059,2,1,AB
212059,3,1,AB
212059,4,1,AB
212060,1,1,AP
212061,1,1,AP
212062,1,1,AB2
212067,1,1,AB
212067,2,1,AB
212067,3,1,AB
212070,2,1,AP
212070,3,1,AP
212071,1,1,AP
212077,1,1,AB
212078,1,1,AB
212078,2,1,AB
212080,1,1,AB
212081,1,1,AP
212082,1,1,AA
212083,1,1,AA
212086,1,1,AP
212087,1,1,AB
212089,1,1,AB
212089,2,1,AB
212091,1,1,AB
212091,2,1,AB
212091,3,1,AB
212091,4,1,AB
212091,5,1,AB
212093,1,1,AA
212103,1,1,AB
212103,2,1,AB
212103,3,1,AB
212103,4,1,AB
212104,1,1,AB1
212106,1,1,AB
212106,2,1,AB
212112,1,1,AB
212114,1,1,AB
212117,1,1,AP
212124,1,1,AB
212124,2,1,AB
212124,3,1,AB
212124,4,1,AB
212124,5,1,AB
212126,1,1,AB
212126,2,1,AB
212127,1,1,AP
212128,1,1,AP
212129,1,1,AP
212129,2,1,AP
212129,3,1,AP
212130,1,1,AP
212133,1,1,AB
212133,2,1,AB
212133,3,1,AB
212133,4,1,AB
212135,1,1,AB
212135,2,1,AB
212138,1,1,AB
212138,2,1,AB
212143,1,1,AP
212144,1,1,AB
212144,2,1,AB
212144,3,1,AB
212144,4,1,AB
212144,5,1,AB
212152,1,1,AB
212160,1,1,AA
212160,2,1,AA
212160,3,1,AA
212160,4,1,AA
212160,5,1,AA
212160,6,1,AA
212160,7,1,AA
212162,1,1,AP
212168,1,1,AB
212171,1,1,AP
212171,2,1,AP
212172,1,1,AB
212173,1,1,AB
212174,1,1,AP
212178,1,1,AB
212182,1,1,AB
212182,2,1,AB
212183,1,1,AA
212184,1,1,AB
212184,2,1,AB
212185,1,1,AB
212185,2,1,AB
212188,1,1,AB
212189,1,1,AP
212193,1,1,AB
212193,2,1,AB
212196,1,1,AB
212196,2,1,AB
212196,3,1,AB
212197,1,1,AA
212198,1,1,AB
212198,2,1,AB
212198,3,1,AB
212198,4,1,AB
212199,1,1,AB
212199,2,1,AB
212204,1,1,AP
212206,1,1,AB
212214,1,1,AB
212214,2,1,AB
212215,1,1,AB
212218,1,1,AB
212218,2,1,AB
212218,3,1,AB
212219,1,1,AB
212219,2,1,AB
212222,1,1,AB
212224,1,1,AB
212226,1,1,AB
212227,1,1,AP
212228,1,1,AB
212231,1,1,AP
212232,1,1,AB
212232,2,1,AB
212232,3,1,AB
212233,1,1,AB
212234,1,1,AB
212238,1,1,AB
212239,1,1,AA
212244,1,1,AB
212244,2,1,AB
212244,3,1,AB
212244,4,1,AB
212244,5,1,AB
212248,1,1,AP
212250,1,1,AP
212252,1,1,AB
212253,1,1,AB
212253,2,1,AB
212254,1,1,AA
212256,1,1,AB
212257,1,1,AP
212260,1,1,AB
212262,1,1,AB
212263,1,1,AB
212263,2,1,AB
212263,3,1,AB
212265,1,1,AP
212277,1,1,AB
212277,2,1,AB
212277,3,1,AB
212278,1,1,AB
212278,2,1,AB
212278,3,1,AB
212280,1,1,AB
212280,2,1,AB
212280,3,1,AB
212280,4,1,AB
212280,5,1,AB
212280,6,1,AB
212280,7,1,AB
212280,8,1,AB
212281,1,1,AT
212284,1,1,AB
212284,2,1,AB
212285,1,1,AB
212285,2,1,AB
212285,3,1,AB
212286,1,1,AA
212287,1,1,AP
212287,2,1,AP
212287,3,1,AP
212288,1,1,AB
212289,1,1,AB
212291,1,1,AT3
212294,1,1,AB
212296,1,1,AP
212297,1,1,AB
212297,2,1,AB
212297,3,1,AB
212298,1,1,AB1
212299,1,1,AB
212299,2,1,AB
212300,1,1,AP
212300,2,1,AP
212301,1,1,AT
212308,1,1,AB
212308,2,1,AB
212309,1,1,AP
212313,1,1,AB
212317,1,1,AB1
212317,2,1,AB1
212317,3,1,AB1
212328,1,1,AB
212328,2,1,AB
212328,3,1,AB
212329,1,1,AB
212329,2,1,AB
212329,3,1,AB
212329,4,1,AB
212332,1,1,AP
212332,2,1,AP
212333,1,1,AB2
212333,2,1,AB2
212333,3,1,AB2
212334,1,1,AP
212342,1,1,AB
212344,1,1,AB
212346,1,1,AP
212346,2,1,AP
212347,1,1,AP
212347,2,1,AP
212347,3,1,AP
212348,1,1,AP
212348,2,1,AP
212351,1,1,BX
212356,1,1,AT
212357,1,1,AB
212360,1,1,AP
212361,1,1,AB
212363,1,1,AP
212367,1,1,AB
212368,1,1,AB
212369,1,1,AB
212377,1,1,AB
212377,2,1,AB
212378,1,1,AB
212378,2,1,AB
212378,3,1,AB
212383,1,1,AB
212384,1,1,AT
212387,1,1,BX
212390,1,1,AB
212390,2,1,AB
212390,3,1,AB
212390,4,1,AB
212396,1,1,AP
212396,2,1,AP
212396,3,1,AP
212396,4,1,AP
212396,5,1,AP
212399,1,1,AB1
212399,1,1,AB2
212399,1,1,AB3
212399,1,1,AB4
212399,2,1,AB1
212399,2,1,AB2
212399,2,1,AB3
212399,2,1,AB4
212399,3,1,AB1
212399,3,1,AB2
212399,3,1,AB3
212399,3,1,AB4
212399,4,1,AB1
212399,4,1,AB2
212399,4,1,AB3
212399,4,1,AB4
212399,5,1,AB1
212399,5,1,AB2
212399,5,1,AB3
212399,5,1,AB4
212399,6,1,AB1
212399,6,1,AB2
212399,6,1,AB3
212399,6,1,AB4
212399,7,1,AB1
212399,7,1,AB2
212399,7,1,AB3
212399,7,1,AB4
212399,8,1,AB1
212399,8,1,AB2
212399,8,1,AB3
212399,8,1,AB4
212399,9,1,AB1
212399,9,1,AB2
212399,9,1,AB3
212399,9,1,AB4
212399,10,1,AB1
212399,10,1,AB2
212399,10,1,AB3
212399,10,1,AB4
212399,11,1,AB1
212399,11,1,AB2
212399,11,1,AB3
212399,11,1,AB4
212399,12,1,AB1
212399,12,1,AB2
212399,12,1,AB3
212399,12,1,AB4
212400,1,1,AB
212402,1,1,AB
212402,2,1,AB
212402,3,1,AB
212403,1,1,AB
212403,2,1,AB
212404,1,1,AB
212405,1,1,AA
212407,1,1,AB
212408,1,1,AB
212411,1,1,AB
212414,1,1,AB
212414,2,1,AB
212414,3,1,AB
212414,4,1,AB
212414,5,1,AB
212414,6,1,AB
212416,1,1,AP
212417,1,1,AB
212418,1,1,AA
212418,2,1,AA
212418,3,1,AA
212420,1,1,AB
212423,1,1,AA
212424,1,1,AB2
212424,2,1,AB2
212425,1,1,AB
212428,1,1,AB
212432,1,1,AP
212432,2,1,AP
212433,1,1,AB
212434,1,1,AB
212435,1,1,AP
212436,1,1,AB
212436,2,1,AB
212436,3,1,AB
212438,1,1,AB1
212440,1,1,AB
212441,1,1,AP
212441,2,1,AP
212443,1,1,AB
212444,1,1,AB
212446,1,1,AP
212447,1,1,AB2
212448,1,1,AB3
212448,2,1,AB3
212449,1,1,AB
212450,1,1,AB
212451,1,1,AB
212451,2,1,AB
212452,1,1,AB
212453,1,1,AB
212453,2,1,AB
212455,1,1,AP
212456,1,1,AP
212457,1,1,AP
212458,1,1,AB
212460,1,1,AT
212461,1,1,AP
212462,1,1,AB
212462,2,1,AB
212463,1,1,AB
212464,1,1,AB
212465,1,1,AB
212466,1,1,AB1
212467,1,1,AA
212469,1,1,AB
212469,2,1,AB
212472,1,1,AB
212473,1,1,AB
212474,1,1,AB
212475,1,1,AB
212475,2,1,AB
212482,1,1,AB
212483,1,1,AP
212487,1,1,AB
212490,1,1,AB
212490,2,1,AB
212491,1,1,AA
212492,1,1,AB
212493,1,1,AB
212493,2,1,AB
212494,1,1,AA
212495,1,1,AB
212500,1,1,AB
212501,1,1,AP
212501,2,1,AP
212504,1,1,AB
212506,1,1,AB
212512,1,1,AP
212512,2,1,AP
212513,1,1,AP
212514,1,1,AB
212515,1,1,AB2
212517,1,1,AB
212517,2,1,AB
212517,3,1,AB
212524,1,1,AB
212524,2,1,AB
212524,3,1,AB
212533,1,1,AA
212541,1,1,AB
212543,1,1,AB
212543,2,1,AB
212543,3,1,AB
212544,1,1,AB
212544,2,1,AB
212544,3,1,AB
212545,1,1,AB
212545,2,1,AB
212545,3,1,AB
212545,4,1,AB
212548,1,1,AA
212557,1,1,AT
212560,1,1,AB
212560,2,1,AB
212561,1,1,AB3
212561,2,1,AB3
212562,1,1,AB
212562,2,1,AB
212564,1,1,AB
212564,2,1,AB
212564,3,1,AB
212566,1,1,AB
212567,1,1,AB
212568,1,1,AB
212569,1,1,AB
212570,1,1,AB
212570,2,1,AB
212571,1,1,AP
212571,2,1,AP
212573,1,1,AP
212579,1,1,AB
212579,2,1,AB
212579,3,1,AB
212580,1,1,AP
212582,1,1,AA
212582,2,1,AA
212587,1,1,AB
212587,2,1,AB
212589,1,1,AB
212591,1,1,AP
212592,1,1,AT3
212592,2,1,AT3
212598,1,1,AB
212598,2,1,AB
212599,1,1,BX
212599,2,1,BX
212600,1,1,AB
212601,1,1,AB
212604,1,1,AA
212605,1,1,AP
212607,1,1,AB
212612,1,1,AP
212613,1,1,AP
212616,1,1,AT1
212619,1,1,AA
212619,2,1,AA
212623,1,1,AA
212623,2,1,AA
212624,1,1,AB
212624,2,1,AB
212624,3,1,AB
212624,4,1,AB
212624,5,1,AB
212627,1,1,AP
212627,2,1,AP
212628,1,1,AT
212629,1,1,AB
212629,2,1,AB
212629,3,1,AB
212630,1,1,AB
212630,2,1,AB
212630,3,1,AB
212630,4,1,AB
212630,5,1,AB
212631,1,1,AB
212631,2,1,AB
212631,3,1,AB
212632,1,1,AB
212632,2,1,AB
212634,1,1,AB
212635,1,1,AB
212635,2,1,AB
212638,1,1,AP
212639,1,1,AT
212645,1,1,AB
212645,2,1,AB
212645,3,1,AB
212646,1,1,AB
212649,1,1,AP
212650,1,1,BX
212651,1,1,AB
212651,2,1,AB
212651,3,1,AB
212651,4,1,AB
212652,1,1,AB
212654,1,1,AB
212654,2,1,AB
212654,3,1,AB
212654,4,1,AB
212654,5,1,AB
212654,6,1,AB
212657,1,1,AB
212659,1,1,AO
212661,1,1,AB
212661,2,1,AB
212661,3,1,AB
212661,4,1,AB
212663,1,1,AB
212667,1,1,AP
212668,1,1,AP
212668,2,1,AP
212669,1,1,AB
212669,2,1,AB
212669,3,1,AB
212670,1,1,AB
212674,1,1,AB
212674,2,1,AB
212675,1,1,AP
212676,1,1,AP
212677,1,1,AB
212678,1,1,AB
212678,2,1,AB
212678,3,1,AB
212680,1,1,AB
212680,2,1,AB
212681,1,1,AB3
212681,2,1,AB3
212682,1,1,AB
212682,2,1,AB
212682,3,1,AB
212682,4,1,AB
212683,1,1,AB
212684,1,1,AB
212684,2,1,AB
212687,1,1,AB
212688,1,1,AB
212688,2,1,AB
212689,1,1,AB
212689,2,1,AB
212689,3,1,AB
212689,4,1,AB
212692,1,1,AP
212693,1,1,AB
212693,2,1,AB
212694,1,1,AA
212694,2,1,AA
212694,3,1,AA
212695,1,1,AT
212696,1,1,AA
212696,2,1,AA
212697,1,1,AB
212697,2,1,AB
212697,3,1,AB
212700,1,1,AB
212701,1,1,AB
212702,1,1,AA
212704,1,1,AB
212704,2,1,AB
212704,3,1,AB
212705,1,1,AB
212706,1,1,AB
212707,1,1,AB
212708,1,1,AB
212708,2,1,AB
212709,1,1,AB
212709,2,1,AB
212710,1,1,AB
212714,1,1,AB
212714,2,1,AB
212715,1,1,AB
212718,1,1,AB
212719,1,1,AB
212719,2,1,AB
212719,3,1,AB
212721,1,1,AP
212721,2,1,AP
212722,1,1,AB
212722,2,1,AB
212722,3,1,AB
212724,1,1,AB
212726,1,1,TBD
212726,2,1,TBD
212727,1,1,AB
212727,2,1,AB
212727,3,1,AB
212727,4,1,AB
212730,1,1,AB
212730,2,1,AB
212731,1,1,AB
212735,1,1,AP
212739,1,1,AB
212739,2,1,AB
212739,3,1,AB
212743,1,1,AB
212743,2,1,AB
212744,1,1,AB
